id,created_at,name,slug,updated_at,url,checksum
37807,1681834829,angle,angle,1681834829,https://www.igdb.com/categories/angle,59a65269-5326-37eb-60ad-331696f89c75
37871,1682512251,zuma clone,zuma-clone,1682512251,https://www.igdb.com/categories/zuma-clone,a30a253b-b77f-36a5-fafc-5108dc579c45
37921,1682877932,dreamcore,dreamcore,1682877932,https://www.igdb.com/categories/dreamcore,849ed65e-6128-b5cd-283b-3719f97e5a1d
38674,1687917697,yoshi's story,yoshis-story,1687917697,https://www.igdb.com/categories/yoshis-story,be9d3cfd-a25e-4fa6-12d2-185b77176c93
38902,1689619070,cartoon,cartoon,1689619070,https://www.igdb.com/categories/cartoon,c3b0f15b-715e-6afa-9282-ce72b4b512df
37824,1682058076,spot the difference,spot-the-difference,1682058076,https://www.igdb.com/categories/spot-the-difference,deefc418-39b4-1afa-5d24-ec0c4c66877d
39292,1692090833,launching game,launching-game,1692124072,https://www.igdb.com/categories/launching-game,2b203d98-24b3-f899-2d48-38d5f6331f5a
37800,1681784148,minecraft datapack,minecraft-datapack,1681784148,https://www.igdb.com/categories/minecraft-datapack,daa96a55-e578-a194-e8ba-eef3ee46bb35
497,1383223612,summoning support,summoning-support,1685415954,https://www.igdb.com/categories/summoning-support,8001198a-b232-27f5-37a2-f0d1b7635b0f
494,1383091200,squad based,squad-based,1383091200,https://www.igdb.com/categories/squad-based,7c03c1fa-27d5-418b-eb43-160d1cc003f9
44,1321142400,ice hockey,ice-hockey,1323216000,https://www.igdb.com/categories/ice-hockey,010e3807-c9de-ed25-3dac-9b7468110233
37816,1681916577,vt09,vt09,1681916577,https://www.igdb.com/categories/vt09,2d64bf7d-2218-91c4-7673-2c5d072425aa
9159,1507593600,crucifix,crucifix,1507593600,https://www.igdb.com/categories/crucifix,b40d8f65-0e0c-0397-942a-a7ae38706a98
705,1390608000,swordplay,swordplay,1390608000,https://www.igdb.com/categories/swordplay,180dafa5-9095-f7c3-8978-24b8405c4f2d
3918,1499731200,ogres,ogres,1499731200,https://www.igdb.com/categories/ogres,e1643a80-9007-8ee5-115b-72fc01b108b0
1937,1442448000,otome,otome,1442448000,https://www.igdb.com/categories/otome,6f9d2785-5797-75c7-42e2-7d7dce0f597d
623,1389052800,horse,horse,1389052800,https://www.igdb.com/categories/horse,f1da837b-34e2-10c1-7018-12bdb28378c7
37943,1683126628,bloons,bloons,1683126628,https://www.igdb.com/categories/bloons,518cba40-760e-2a4d-0117-f346df94f7ef
1280,1414627200,reviewed by avgn,reviewed-by-avgn,1414627200,https://www.igdb.com/categories/reviewed-by-avgn,1fc59c0a-a971-2491-f83a-85b97c1b647a
37872,1682519010,vt03,vt03,1682519010,https://www.igdb.com/categories/vt03,3f7340a5-e745-2f95-93f5-a79e8f0ae10e
1370,1421452800,prehistoric,prehistoric,1421452800,https://www.igdb.com/categories/prehistoric,4b005bcb-528d-99f1-651d-47df05fb81ec
38675,1687918255,wario land ii,wario-land-ii,1687918255,https://www.igdb.com/categories/wario-land-ii,6a8aec12-47a8-b868-5db1-1393160da5f1
7379,1507248000,goose,goose,1507248000,https://www.igdb.com/categories/goose,facb9b00-bb87-0597-6b00-80ab3f36c818
23235,1535572713,riddles,riddles,1685429345,https://www.igdb.com/categories/riddles,11f8d2a6-71a5-20be-f7ea-23eaa6d7e2f4
38235,1685432176,1970s,1970s,1685432176,https://www.igdb.com/categories/1970s,e8368464-f5b1-1c78-1711-f2bfca31d5c8
38903,1689624868,splatoon,splatoon,1689624868,https://www.igdb.com/categories/splatoon,243789c6-b4d4-6acd-f65d-7e8d63bfc8fd
37815,1681916577,vtxx,vtxx,1681916577,https://www.igdb.com/categories/vtxx,df3c7fd7-4876-a256-8d5c-e72d193d9511
11507,1512691200,united federation of planets,united-federation-of-planets,1512691200,https://www.igdb.com/categories/united-federation-of-planets,458b61ff-6f51-238e-64a5-0eb7a30ecd3a
37825,1682068403,balloon world,balloon-world,1682068403,https://www.igdb.com/categories/balloon-world,0bbfe070-c390-ab74-6112-d4bf01366674
51,1321488000,space strategy,space-strategy,1323216000,https://www.igdb.com/categories/space-strategy,d7d57674-a79a-afc9-ad4c-b2db9db99731
38038,1684227560,drawing,drawing,1684227560,https://www.igdb.com/categories/drawing,72be75aa-1dd3-8083-34bc-db98e14156d1
66,1322524800,simulated reality,simulated-reality,1323216000,https://www.igdb.com/categories/simulated-reality,3c531a57-b95a-f8c1-7d81-33b6e3613735
4154,1507075200,pax west 2017,pax-west-2017,1507075200,https://www.igdb.com/categories/pax-west-2017,f8c174bf-7e74-44ff-c9ac-ef93e7c5d758
869,1394064000,wrestlemania,wrestlemania,1394064000,https://www.igdb.com/categories/wrestlemania,98e577a5-e31d-1ce5-2c9e-46aca2ae6a18
8900,1507507200,yandere,yandere,1507507200,https://www.igdb.com/categories/yandere,3c818037-94bc-945e-1fcd-834d3811b05c
1193,1408579200,parallel worlds,parallel-worlds,1408579200,https://www.igdb.com/categories/parallel-worlds,b1a4c5e8-6790-6a88-7607-81a801a80133
37826,1682079503,level mod,level-mod,1682079503,https://www.igdb.com/categories/level-mod,f302e259-9a4e-9687-04c9-ae31c46b0b95
37873,1682523050,vt02,vt02,1682523050,https://www.igdb.com/categories/vt02,a64af8be-c994-9e7e-944e-010addb88116
37944,1683141555,spacetime,spacetime,1683141555,https://www.igdb.com/categories/spacetime,ec7b17df-1387-9549-0d74-e85db7be4b6a
39692,1695147324,xavix port,xavix-port,1695147324,https://www.igdb.com/categories/xavix-port,2fab75ee-b8a0-0a86-eb5b-3ce948c3cc2f
37923,1682931083,retro arcade shooter,retro-arcade-shooter,1682931083,https://www.igdb.com/categories/retro-arcade-shooter,e8a4a261-448e-d783-247c-cde7309bc711
37810,1681890942,tales of vogar,tales-of-vogar,1681890942,https://www.igdb.com/categories/tales-of-vogar,fe17475c-5e2e-7787-a701-15edcd247eaf
1392,1423353600,dungeon management,dungeon-management,1423353600,https://www.igdb.com/categories/dungeon-management,d7dd9c86-e818-a965-ea5b-5db03bc5ca31
4396,1507075200,damsel in distress,damsel-in-distress,1507075200,https://www.igdb.com/categories/damsel-in-distress,ad3e60e9-498e-fa66-00e9-7211124bef66
38015,1683926641,graphite lab,graphite-lab,1683926641,https://www.igdb.com/categories/graphite-lab,79b7659b-18ab-5a7c-f3c0-27bd6f416483
37806,1681813554,roadtrip,roadtrip,1681813554,https://www.igdb.com/categories/roadtrip,f2621750-7a9e-cccd-299d-a7a23b192277
38236,1685432357,based on - web show,based-on-web-show,1685932579,https://www.igdb.com/categories/based-on-web-show,1924e5ef-881d-128e-bf68-34bf8f9300f4
4213,1507075200,countdown timer,countdown-timer,1507075200,https://www.igdb.com/categories/countdown-timer,8c00d7de-7d9f-0ddd-0387-c956f0a8825d
20276,1528848000,flight simulation,flight-simulation,1528848000,https://www.igdb.com/categories/flight-simulation,7eb443ec-b0c5-0114-6053-643330aa8ffa
11763,1512691200,linear overworld,linear-overworld,1512691200,https://www.igdb.com/categories/linear-overworld,ee84d46c-a2e4-9382-66ea-778e534199ca
8779,1507507200,flip screen,flip-screen,1507507200,https://www.igdb.com/categories/flip-screen,d7a0d698-97e9-8bb1-815e-acb38917a42e
37805,1681813554,sunrise,sunrise,1681813554,https://www.igdb.com/categories/sunrise,417c1b2b-5648-5984-7e4d-7f86e5291a49
4410,1507075200,game reference,game-reference,1507075200,https://www.igdb.com/categories/game-reference,f799696c-0275-bbad-1d89-07e7a10fa36e
1971,1444262400,over the shoulder,over-the-shoulder,1444262400,https://www.igdb.com/categories/over-the-shoulder,704fde2c-270e-dd97-48a8-01a4665f7409
313,1372809600,rugby,rugby,1372809600,https://www.igdb.com/categories/rugby,da84078a-b086-d7e2-a385-9d471b4b7de2
2002,1445212800,economy,economy,1445212800,https://www.igdb.com/categories/economy,3601a5a5-0355-121a-6cc6-60fb29c2bfc8
12225,1512691200,region locked,region-locked,1512691200,https://www.igdb.com/categories/region-locked,bf20f99c-e0c6-29a9-bf07-705787de7010
15242,1512864000,interactive achievement awards 1999,interactive-achievement-awards-1999,1512864000,https://www.igdb.com/categories/interactive-achievement-awards-1999,a0c0abcc-d3c4-44b4-ca61-5ff3d9f15b5a
37811,1681890942,lost descendants,lost-descendants,1681890942,https://www.igdb.com/categories/lost-descendants,73a253d3-bfae-7965-0847-203083511109
37926,1682950182,heavy from team fortress 2,heavy-from-team-fortress-2,1682950182,https://www.igdb.com/categories/heavy-from-team-fortress-2,ccf40217-a9e3-6463-dc89-42e636aaf961
37928,1682950182,ibm,ibm,1682950182,https://www.igdb.com/categories/ibm,41f1c0ce-e8f8-6c8e-982d-96ef0dff7324
37874,1682528442,101 dalmatians,101-dalmatians,1682528442,https://www.igdb.com/categories/101-dalmatians,0ff4ca73-a192-3919-e178-1040365fc89d
9525,1507680000,screen overlay,screen-overlay,1507680000,https://www.igdb.com/categories/screen-overlay,5d73d4e2-8259-d8e6-9620-a047c6fd2889
9544,1507680000,milkshake,milkshake,1507680000,https://www.igdb.com/categories/milkshake,0d424d59-140b-ed06-8295-a7259bca1f1e
37927,1682950182,demoman from team fortress 2,demoman-from-team-fortress-2,1682950182,https://www.igdb.com/categories/demoman-from-team-fortress-2,b5bb5cc8-84f9-9cdc-9ae1-85785516c8e5
158,1369008000,psychological exploration,psychological-exploration,1369008000,https://www.igdb.com/categories/psychological-exploration,4d6c8f10-31cd-594a-5342-14391fb20bca
166,1371859200,shoot 'em up,shoot-em-up,1371859200,https://www.igdb.com/categories/shoot-em-up,3760742e-bb6c-b008-79eb-b5608329705d
170,1371859200,time travel,time-travel,1371859200,https://www.igdb.com/categories/time-travel,8c223aca-8991-005d-2af1-71a2623f6a29
38905,1689686376,blockchain version exists,blockchain-version-exists,1689686376,https://www.igdb.com/categories/blockchain-version-exists,9364f2ba-3f62-b729-b0ae-ead6e66b5939
249,1372464000,pikachu,pikachu,1372464000,https://www.igdb.com/categories/pikachu,02e6c4d4-eafc-603d-20a5-be99492f5fa1
2814,1474848000,hand-drawn,hand-drawn,1474848000,https://www.igdb.com/categories/hand-drawn,24f75ec3-3f6a-f111-6e71-15f5d25b1340
9,1303430400,western,western,1323216000,https://www.igdb.com/categories/western,a86497a9-a95e-b6c1-3613-3e3939b4acf1
367,1373155200,norse mythology,norse-mythology,1373155200,https://www.igdb.com/categories/norse-mythology,e355a367-7973-5ce1-b4a9-063ae32b5619
40203,1698546293,habblet,habblet,1698546293,https://www.igdb.com/categories/habblet,7b289cbb-834c-cdf2-7cba-49f96a6a0f63
37875,1682530994,earthworm jim,earthworm-jim,1682530994,https://www.igdb.com/categories/earthworm-jim,0e4a6c63-3005-4d3e-37df-398f494444ac
37812,1681894875,super mario odyssey mod,super-mario-odyssey-mod,1681894875,https://www.igdb.com/categories/super-mario-odyssey-mod,5b5b7940-9173-7e00-c29a-702c71712588
37821,1681957619,vt3xx,vt3xx,1681957619,https://www.igdb.com/categories/vt3xx,00b8569f-a11d-f08c-1b18-2d788e08c831
37948,1683156682,void,void,1683156682,https://www.igdb.com/categories/void,ad63d9ec-eab8-59b8-5a45-3dba04439f41
38907,1689694324,rumble support,rumble-support,1689694324,https://www.igdb.com/categories/rumble-support,759c9af1-955c-b5b4-c833-a032b7cf69c1
38906,1689694324,game boy player,game-boy-player,1689694324,https://www.igdb.com/categories/game-boy-player,1b65896a-538b-05e2-d2bb-0f15ce966378
8146,1507298736,naval warfare,naval-warfare,1691039731,https://www.igdb.com/categories/naval-warfare,cb72a49d-66f7-4eb6-63f7-7d2e0d658502
4804,1507075200,tag teaming,tag-teaming,1507075200,https://www.igdb.com/categories/tag-teaming,7c118995-0a32-c399-688c-4afe09110531
1849,1440720000,business simulation,business-simulation,1440720000,https://www.igdb.com/categories/business-simulation,b96a49c9-e903-edba-b644-e13b87c35eb5
3017,1478304000,transformation,transformation,1478304000,https://www.igdb.com/categories/transformation,db046e2a-9e20-f1b7-0a3c-4ba053573354
2347,1459987200,mermaid,mermaid,1459987200,https://www.igdb.com/categories/mermaid,aed34b28-19fd-cb39-bfc5-4cad47ae5288
2379,1461110400,cosmic horror,cosmic-horror,1461110400,https://www.igdb.com/categories/cosmic-horror,de6f72b7-7cbe-2332-7870-33ea03c252ac
37876,1682532140,tom and jerry,tom-and-jerry,1682532140,https://www.igdb.com/categories/tom-and-jerry,53bd93c4-da6a-3ec0-0815-14c5a4bac9c7
38682,1687952685,brick game,brick-game,1687952685,https://www.igdb.com/categories/brick-game,616b1524-4e19-6c96-e803-9f2f1de2c818
37814,1681895724,gta mod,gta-mod,1681895724,https://www.igdb.com/categories/gta-mod,9436a83a-6661-49f6-15d9-9b9de7225274
2069,1450915200,pizza,pizza,1450915200,https://www.igdb.com/categories/pizza,b4e1f1f8-ce49-147a-e6f2-c55133f1e54c
38908,1689714975,hard,hard,1689714975,https://www.igdb.com/categories/hard,23ae1069-9bc1-7cad-b41d-e987db5b70ba
37929,1682975150,suvivorslike,suvivorslike,1682975150,https://www.igdb.com/categories/suvivorslike,524e21ad-3e92-a4c7-260b-ec5abf44b6f6
37822,1681966883,unofficial sequel,unofficial-sequel,1681966883,https://www.igdb.com/categories/unofficial-sequel,cfb443ba-0302-5c9e-f925-91998265d68e
37823,1681967073,steamed hams,steamed-hams,1681967073,https://www.igdb.com/categories/steamed-hams,c952bc99-4531-c89e-4fda-763a25087214
37930,1682975961,idle shooter,idle-shooter,1682975961,https://www.igdb.com/categories/idle-shooter,1b5861b3-145f-b7ce-7a84-36e18966faff
4188,1507075200,balloon,balloon,1507075200,https://www.igdb.com/categories/balloon,45fe592b-068f-3eb4-688c-effe2fa4f590
37946,1683156682,tenno,tenno,1683156682,https://www.igdb.com/categories/tenno,dab684bc-e7e0-4f17-4527-0a16205065d8
40204,1698547373,rpgmaker,rpgmaker,1698547373,https://www.igdb.com/categories/rpgmaker,72acbf8e-b434-99c9-1277-55d15424a2f9
2791,1474416000,audio based,audio-based,1474416000,https://www.igdb.com/categories/audio-based,e8ecb70b-aef1-50c8-1d5b-639625629f11
2802,1474588800,jousting,jousting,1474588800,https://www.igdb.com/categories/jousting,8c8a2bee-d808-0b9b-cd06-40eb287003c9
9841,1507680000,pay-to-play,pay-to-play,1507680000,https://www.igdb.com/categories/pay-to-play,ffc027b2-37fb-44d4-9815-fbf15f93f33f
9848,1507680000,rotating joystick control,rotating-joystick-control,1507680000,https://www.igdb.com/categories/rotating-joystick-control,a86babc9-09c1-1076-66db-cab11c723d81
4407,1507075200,skeletons,skeletons,1507075200,https://www.igdb.com/categories/skeletons,83076d63-8ab6-5e3e-f0f9-59ef4be10c57
38684,1687973010,synergies,synergies,1687973010,https://www.igdb.com/categories/synergies,9dffaf3c-8eaa-20b8-1fc3-03fb73d5d46c
39707,1695189032,seoul,seoul,1695189032,https://www.igdb.com/categories/seoul,5efb96ca-0897-e0be-8ad8-a7bc0366cf50
15499,1512864000,nosferatu,nosferatu,1512864000,https://www.igdb.com/categories/nosferatu,db61cc97-91ec-e40e-9996-690706904da1
13544,1512777600,soft reset,soft-reset,1512777600,https://www.igdb.com/categories/soft-reset,b57abd1f-b0b9-997e-8ead-06e65452eea9
3087,1480377600,one-man army,one-man-army,1480377600,https://www.igdb.com/categories/one-man-army,f4ec0c95-0d73-0d4a-81ea-ecbbc558992a
6105,1507248000,psn play,psn-play,1507248000,https://www.igdb.com/categories/psn-play,d1dd4688-7303-bfdd-90cb-4ddd7905c686
3137,1482105600,mafia,mafia,1482105600,https://www.igdb.com/categories/mafia,b5a326e8-34dd-3608-e49d-c09253d6193a
669,1390176000,frog,frog,1390176000,https://www.igdb.com/categories/frog,01478702-299d-5bee-180f-c0cf2092f5c8
2834,1475366400,arcade shooter,arcade-shooter,1475366400,https://www.igdb.com/categories/arcade-shooter,76f2824d-ad12-b8d6-5e65-44efc6ae9e05
1628,1434672000,in-game currency,in-game-currency,1434672000,https://www.igdb.com/categories/in-game-currency,264c1c36-3a4e-1149-6258-7f06581bdc9f
4388,1507075200,shopping,shopping,1507075200,https://www.igdb.com/categories/shopping,629fe060-a1cc-df52-900f-b259e3a3cba9
9006,1507507200,biblical quotes,biblical-quotes,1507507200,https://www.igdb.com/categories/biblical-quotes,33e1987f-9cdd-a3d7-fe0e-a1ea035970d4
7335,1507248000,anarchism,anarchism,1507248000,https://www.igdb.com/categories/anarchism,cc3fed12-78d2-fd9d-b227-de2692b448fe
7389,1507248000,alien protagonist,alien-protagonist,1507248000,https://www.igdb.com/categories/alien-protagonist,e9e34378-8ab1-c32d-e1b9-bc4a59056f72
38683,1687973010,extraction,extraction,1687973010,https://www.igdb.com/categories/extraction,d2d075a1-4ed4-7be2-35aa-76423d8689c2
37877,1682534172,nft racing,nft-racing,1682534172,https://www.igdb.com/categories/nft-racing,d0c547ef-51c6-9014-d691-2e26317b60f4
3497,1489276800,math games,math-games,1489276800,https://www.igdb.com/categories/math-games,d68efb9f-2972-0e43-8fee-50e518d24d31
3502,1489363200,trainer,trainer,1489363200,https://www.igdb.com/categories/trainer,c4f07035-c4c2-abd9-fe0e-ee066d01e658
37934,1683037935,shinobi,shinobi,1683037935,https://www.igdb.com/categories/shinobi,a7202e17-f6de-62b4-2984-601152ca79a5
37949,1683158317,china exclusive,china-exclusive,1683158317,https://www.igdb.com/categories/china-exclusive,16e8cff7-bdd7-8817-f061-7fd4736e7bd4
6170,1507248000,miiverse stamps,miiverse-stamps,1507248000,https://www.igdb.com/categories/miiverse-stamps,706f7364-ea3f-1a00-046e-8452cb0adc44
680,1390348800,college,college,1390348800,https://www.igdb.com/categories/college,a1e176f6-3b1c-d5b0-77d4-dbaa7c0dc755
609,1388534400,sea battles,sea-battles,1388534400,https://www.igdb.com/categories/sea-battles,e8875991-f800-c402-3171-9941392c1577
6385,1507248000,fan service,fan-service,1507248000,https://www.igdb.com/categories/fan-service,79123c78-42f4-cd11-76b7-3f36e2d8a10e
6391,1507248000,new protagonist in sequel,new-protagonist-in-sequel,1507248000,https://www.igdb.com/categories/new-protagonist-in-sequel,d8d0fd61-8226-0e7b-21c5-46cc6a587f88
10516,1507766400,jester,jester,1507766400,https://www.igdb.com/categories/jester,11193521-161e-99df-0c3b-930cd3ec315b
38148,1685028782,ai-generated artwork,ai-generated-artwork,1685028782,https://www.igdb.com/categories/ai-generated-artwork,b8543b15-975c-6bb8-c572-dcbb35eb1889
3577,1490462378,off-roading,off-roading,1685427810,https://www.igdb.com/categories/off-roading,1ebb66d6-3273-45a3-6347-4899060fb3a1
9083,1507593600,super soldier,super-soldier,1507593600,https://www.igdb.com/categories/super-soldier,5d8cef0a-c1bc-e392-6ca6-78c80e77c488
37879,1682534172,polygon blockchain,polygon-blockchain,1682534172,https://www.igdb.com/categories/polygon-blockchain,e2293c22-9644-5099-0830-cc2c9a550c1d
38045,1684273050,metropolis,metropolis,1684273050,https://www.igdb.com/categories/metropolis,7a578672-28a7-c841-3bc9-a24844a4d8fb
39709,1695234068,cloud gaming,cloud-gaming,1695234068,https://www.igdb.com/categories/cloud-gaming,77b989f4-c404-b0fb-6008-1692079896c3
8270,1507420800,dual-monitor arcade games,dual-monitor-arcade-games,1507420800,https://www.igdb.com/categories/dual-monitor-arcade-games,5799c28a-f29e-49ff-510f-207adc569c14
706,1390608000,shooting,shooting,1390608000,https://www.igdb.com/categories/shooting,a741013e-8992-d53f-e5ac-e6b23a9f0ccd
3607,1491004800,artistic,artistic,1491004800,https://www.igdb.com/categories/artistic,4e7cea15-4ceb-b327-f9cd-b6cb4d12e397
9344,1507680000,pre-rendered backgrounds,pre-rendered-backgrounds,1507680000,https://www.igdb.com/categories/pre-rendered-backgrounds,3fde6ad7-7366-eb38-c139-6160b58baae8
5450,1507248000,digital rights management,digital-rights-management,1507248000,https://www.igdb.com/categories/digital-rights-management,f09d4593-3479-e9ad-5ebc-6830e76e5808
10554,1507766400,wave attack,wave-attack,1507766400,https://www.igdb.com/categories/wave-attack,1c8e1d1e-cfa1-848f-d0bb-4cf687ccb695
37833,1682193487,turma da monica,turma-da-monica,1682193487,https://www.igdb.com/categories/turma-da-monica,90466094-b44a-d884-2124-471769f09262
37880,1682554205,jump game,jump-game,1682554205,https://www.igdb.com/categories/jump-game,d02c2df9-83ba-d4d1-bcf5-26d60c2a86f1
37834,1682193785,game of fortune,game-of-fortune,1682193785,https://www.igdb.com/categories/game-of-fortune,6f7f3a30-304d-78e3-95ba-c58f8f668926
39711,1695234953,clouds,clouds,1695234953,https://www.igdb.com/categories/clouds,230136f4-febf-f1c1-a951-de9e3eb905a8
5114,1507161600,in-game achievements,in-game-achievements,1507161600,https://www.igdb.com/categories/in-game-achievements,b15b9d63-c71f-a8f1-0c1d-d5d1fa4b6419
2165,1453593600,yoshi,yoshi,1453593600,https://www.igdb.com/categories/yoshi,b6af21e9-5177-702b-5bdc-8acecb4fd2f5
4262,1507075200,hanafuda card games,hanafuda-card-games,1507075200,https://www.igdb.com/categories/hanafuda-card-games,05ffc4be-4c36-35a1-a816-c9afe4cc67d7
5669,1507248000,youtube integration,youtube-integration,1507248000,https://www.igdb.com/categories/youtube-integration,39615026-a7d9-9d9b-4e11-c152dda1c636
38246,1685497870,atari lynx homebrew,atari-lynx-homebrew,1685497870,https://www.igdb.com/categories/atari-lynx-homebrew,6b895321-f557-f2f2-6d31-a6781fe8a30c
38247,1685497870,atari lynx,atari-lynx,1685497870,https://www.igdb.com/categories/atari-lynx,0f21f840-0ebb-3a6a-9fc0-21e64f0b5c80
5890,1507248000,face mapping,face-mapping,1507248000,https://www.igdb.com/categories/face-mapping,3131835f-d7b0-0ffe-7c00-fe1adfdb148e
5485,1507248000,rebels,rebels,1507248000,https://www.igdb.com/categories/rebels,823c20ea-62d5-407d-050d-bc61b8e03fc6
2601,1470096000,trivia,trivia,1470096000,https://www.igdb.com/categories/trivia,4e4dce48-abe2-3638-a626-af2e1c3ad687
2628,1470268800,easy,easy,1470268800,https://www.igdb.com/categories/easy,1a874073-5256-ba9c-f859-2e308c28f878
10626,1507766400,hunters,hunters,1507766400,https://www.igdb.com/categories/hunters,68a099bc-b31a-46ca-4248-e92563ab483e
6460,1507248000,cancelled episodic game series,cancelled-episodic-game-series,1507248000,https://www.igdb.com/categories/cancelled-episodic-game-series,14b38adf-01e5-88d4-c724-3543e1e104e4
6545,1507248000,boston celtics,boston-celtics,1507248000,https://www.igdb.com/categories/boston-celtics,a762dd82-9d87-4846-3be7-797c11788ea2
39712,1695237167,cloud strife,cloud-strife,1695237167,https://www.igdb.com/categories/cloud-strife,b3038d15-0bfb-6e9a-e33c-5ca85e2a4344
37836,1682215672,multiplayer fps,multiplayer-fps,1682215672,https://www.igdb.com/categories/multiplayer-fps,68f05e10-204c-e1a7-d32e-5b9143a32392
37881,1682554514,game for cat,game-for-cat,1682554514,https://www.igdb.com/categories/game-for-cat,c7d70b9c-3e46-bf02-011f-6cf2e2252d5c
38048,1684305961,color by number,color-by-number,1684305961,https://www.igdb.com/categories/color-by-number,0634acb7-62c0-b426-04f7-dd008ebaa2e2
7117,1507248000,interrogation,interrogation,1507248000,https://www.igdb.com/categories/interrogation,78f4f5e1-18d8-091a-37bf-177b1253d15a
13119,1512777600,e3 1999,e3-1999,1512777600,https://www.igdb.com/categories/e3-1999,e0a71fe2-be69-10b7-33a3-d5eaa0762738
4249,1507075200,attributes,attributes,1507075200,https://www.igdb.com/categories/attributes,349cb933-dbd0-da4d-2606-ddf8fe9e12c4
6656,1507248000,paladins,paladins,1507248000,https://www.igdb.com/categories/paladins,05616dd7-fb37-b32d-ca8d-a5c027bf5a3a
6657,1507248000,blacksmith,blacksmith,1507248000,https://www.igdb.com/categories/blacksmith,e095867f-1ae4-1ca2-babd-25485e830c9a
10804,1507939200,ancient curse,ancient-curse,1507939200,https://www.igdb.com/categories/ancient-curse,024f39d2-21f1-e401-1875-f0e039cddbde
13574,1512777600,tokyo game show 2008,tokyo-game-show-2008,1512777600,https://www.igdb.com/categories/tokyo-game-show-2008,6638f4e7-082c-65ad-ed80-81bee4645799
7341,1507248000,camouflage,camouflage,1507248000,https://www.igdb.com/categories/camouflage,fa9d3dee-7732-f9e9-f1a6-08b480b963de
7357,1507248000,playable boss,playable-boss,1507248000,https://www.igdb.com/categories/playable-boss,c7927ecb-a098-ebbd-21a5-d2f5059d6b1c
23458,1546387200,egyptian mythology,egyptian-mythology,1546387200,https://www.igdb.com/categories/egyptian-mythology,bf178fb5-dbd5-c506-f97e-50bcb4722a06
1045,1399766400,space travel,space-travel,1399766400,https://www.igdb.com/categories/space-travel,98a56c61-3075-0c5f-4192-3a1c3b6f2426
37835,1682215672,multiplayer shooter,multiplayer-shooter,1682215672,https://www.igdb.com/categories/multiplayer-shooter,c0ecfc72-51d4-ba9d-3211-aac26150b9d3
10098,1507766400,two difficulty levels at once,two-difficulty-levels-at-once,1507766400,https://www.igdb.com/categories/two-difficulty-levels-at-once,c27abd00-a35a-764a-a4b0-d4fe75162db1
37882,1682560305,aladdin,aladdin,1682560305,https://www.igdb.com/categories/aladdin,3ebed156-c927-4343-fe5f-150fd9ceaf0e
38692,1687991152,game jaaj 3,game-jaaj-3,1687991152,https://www.igdb.com/categories/game-jaaj-3,360e7c54-502e-1fc3-22c4-3fb64e3eac2c
39105,1690957752,variable refresh rate,variable-refresh-rate,1690957752,https://www.igdb.com/categories/variable-refresh-rate,c98f1eef-051a-8f71-1885-374db61460b7
38032,1684094847,global warming,global-warming,1684094847,https://www.igdb.com/categories/global-warming,4c2b9869-65bb-2bd1-e745-35f268020c11
4147,1507075200,rail track,rail-track,1507075200,https://www.igdb.com/categories/rail-track,114d65c8-8fdd-aec4-0cb1-2fc6e4836257
4151,1507075200,steam leaderboards,steam-leaderboards,1507075200,https://www.igdb.com/categories/steam-leaderboards,acaa59e1-daf9-7ce1-ca2a-4cea2b1ac752
4158,1507075200,xbox live indie games,xbox-live-indie-games,1507075200,https://www.igdb.com/categories/xbox-live-indie-games,f6338fe4-1819-e985-e063-4adf5e4de18f
3208,1484006400,vampires,vampires,1484006400,https://www.igdb.com/categories/vampires,63120a36-f76b-422e-1a32-f0590485f935
3701,1493337600,monopoly,monopoly,1493337600,https://www.igdb.com/categories/monopoly,2b1e16da-6ba8-11fe-fc2a-342a1573ccba
2792,1474502400,terraria,terraria,1474502400,https://www.igdb.com/categories/terraria,e51fdcc2-d054-fb7a-0993-9e8aa571ce55
4241,1507075200,students,students,1507075200,https://www.igdb.com/categories/students,813ba0d7-80ad-82e3-ec24-8876c79ec5fd
2479,1467158400,racing sim,racing-sim,1467158400,https://www.igdb.com/categories/racing-sim,756e6af6-5a72-c439-edda-4d2436224d62
4537,1507075200,cartoon cutscene,cartoon-cutscene,1507075200,https://www.igdb.com/categories/cartoon-cutscene,8ecaab19-e6b9-285e-0324-5b0483dce356
38693,1687993684,game jaaj 6,game-jaaj-6,1687993684,https://www.igdb.com/categories/game-jaaj-6,cb35cdc7-8f55-8798-11cd-d2bc13b64b1f
38161,1685040716,337,337,1685040716,https://www.igdb.com/categories/337,0e7be875-5c26-cab3-3eb3-24ca54e0f353
38345,1686041160,fuhrer in la,fuhrer-in-la,1686041160,https://www.igdb.com/categories/fuhrer-in-la,9c307a39-43b3-bfdd-f3e5-201c66431e36
4253,1507075200,pax east 2017,pax-east-2017,1507075200,https://www.igdb.com/categories/pax-east-2017,e5e1ca25-9cdd-e1ca-072a-a98ffa7c301a
4170,1507132046,monkey,monkey,1685417401,https://www.igdb.com/categories/monkey,02f9b6b2-bb4d-6494-220d-43efcc23ba24
38050,1684312754,talking pet,talking-pet,1684312754,https://www.igdb.com/categories/talking-pet,ab3884ae-a290-e9e2-85b0-4f4f97ee829f
420,1375434639,artifacts,artifacts,1685427562,https://www.igdb.com/categories/artifacts,0b256624-3b06-8478-fd86-2f26840756f9
